Title,Phone_Number,Addresss,Rating,Num_rating,Rating Count,Price,Category,Cleaned Category,Website_URL,Latitudes,Longitudes,Image_URL,Description,Cleaned Addresss,Business Id
Flexible Driving School,6 77 95 95 04,"5746+8XR, Buea",4.8,5,0.022181146,,School, School ,"https://www.google.com/maps/place/Flexible+Driving+School/@4.1558589,9.2263514,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133da4842b33f:0xaa8251b58c790094!8m2!3d4.1558589!4d9.2624003!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11g_rpzl8k?entry=ttu",4.1558589,9.2263514,https://lh5.googleusercontent.com/p/AF1QipN1JcjmLOoMJa8ecOyMZwyvVYQxBIzvQFB6BL7-=w533-h240-k-no,School, 5746 8XR  Buea ,0x106133da4842b33f:0xaa8251b58c790094
Learning Ladder Nursery and Primary School,6 77 34 51 51,"562Q+48X, Treasury Junction, Clerks Quarters, Buea",4.8,5,0.022181146,,School, School ,"https://www.google.com/maps/place/Learning+Ladder+Nursery+and+Primary+School/@4.1503723,9.2023172,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613369246794a3:0x288f539f79c17f52!8m2!3d4.1503723!4d9.2383661!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11fmrq5vj9?entry=ttu",4.1503723,9.2023172,https://lh5.googleusercontent.com/p/AF1QipP1TeAM0IRMKx5v0PrORe8LCHi39ULm38KZIp5_=w408-h306-k-no,School, 562Q 48X  Treasury Junction  Clerks Quarters  Buea ,0x10613369246794a3:0x288f539f79c17f52
Rainbow Holdings,6 78 53 67 75,"Molyko, N8, Buea",4.8,8,0.035489834,,The head office, The head office ,"https://www.google.com/maps/place/Rainbow+Holdings/@4.1557556,9.2712805,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x1061318933526d95:0x983f2dc81a793aa6!8m2!3d4.1557556!4d9.2893049!15sCg5vZmZpY2UgaW4gYnVlYZIBEGNvcnBvcmF0ZV9vZmZpY2XgAQA!16s%2Fg%2F11r6sx6_h2?entry=ttu",4.1557556,9.2712805,,The head office, Molyko  N8  Buea ,0x1061318933526d95:0x983f2dc81a793aa6
Our Lady of Grace Shrine Sasse,,"466P+W5, Buea",4.8,4,0.017744917,,Tourist attraction, Tourist attraction ,"https://www.google.com/maps/place/Our+Lady+of+Grace+Shrine,Sasse/@4.1559658,9.1190287,12z/data=!4m13!1m5!2m4!1stouristic+attraction+in+buea!5m2!5m1!1s2023-07-03!3m6!1s0x106133ec34c748c3:0x437ee21218038da5!8m2!3d4.1123342!4d9.2354709!15sChx0b3VyaXN0aWMgYXR0cmFjdGlvbiBpbiBidWVhkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F11q4g84cqz!5m1!1e1?entry=ttu",4.1559658,9.1190287,,The Our Lady of Grace Shrine Sasse in Buea Cameroon is a religious attraction known for its breathtaking views and unique architectural features Set amidst the stunning backdrop of the surrounding mountains and verdant landscape the shrine offers visitors a serene and peaceful atmosphere for prayer and reflection The beautifully landscaped gardens and winding pathways lead visitors to the main chapel adorned with intricate detailing and striking stained glass windows that depict religious scenes This tranquil haven provides an ideal escape from the hustle and bustle of city life allowing visitors to find solace and connect with their inner selves, 466P W5  Buea ,0x106133ec34c748c3:0x437ee21218038da5
Icon Winebar,6 77 69 96 15,"574Q+733, Malingo Street, Buea",4.8,4,0.017744917,,Wine bar, Wine bar ,"https://www.google.com/maps/place/Icon+Winebar/@4.1521435,9.25788,14z/data=!4m11!1m3!2m2!1sbars+in+buea!6e5!3m6!1s0x106131003a1735db:0x82c2fe66d9cf7e1a!8m2!3d4.1556445!4d9.2876569!15sCgxiYXJzIGluIGJ1ZWFaDiIMYmFycyBpbiBidWVhkgEId2luZV9iYXLgAQA!16s%2Fg%2F11hjn23vss?entry=ttu",4.15214,9.25788,https://lh5.googleusercontent.com/p/AF1QipMKCb1KppBBu7W-WtDc5Sp_zDj_MjsLP2eYMKgn=w408-h306-k-no,Takeaway, 574Q 733  Malingo Street  Buea ,0x106131003a1735db:0x82c2fe66d9cf7e1a
Cathedral,,"577J+VPC, Buea",4.7,3,0.013031423,,Church, Church ,"https://www.google.com/maps/place/Cathedral/@4.1646989,9.24571,14z/data=!4m11!1m3!2m2!1schurch+in+buea!6e1!3m6!1s0x10613177eb5c1bdd:0xfaf71a3e1857f7eb!8m2!3d4.1646989!4d9.2817589!15sCg5jaHVyY2ggaW4gYnVlYZIBBmNodXJjaOABAA!16s%2Fg%2F11fklhb92n?entry=ttu",4.1646989,9.24571,https://lh5.googleusercontent.com/p/AF1QipO-v8I3PANtnVvquQme0uCn1pkdWKnqFjCniiCw=w408-h724-k-no,Church, 577J VPC  Buea ,0x10613177eb5c1bdd:0xfaf71a3e1857f7eb
MARKET STATION,6 78 50 11 21,Sosoliso Molyko,4.7,3,0.013031423,,Electronics Store, Electronics Store ,"https://www.google.com/maps/place/MARKET+STATION/@4.1538769,9.184053,13z/data=!4m10!1m2!2m1!1smarkets+buea+cameroon!3m6!1s0x1061314b814293bb:0x19078aa05c128add!8m2!3d4.1583291!4d9.2831236!15sChVtYXJrZXRzIGJ1ZWEgY2FtZXJvb25aFyIVbWFya2V0cyBidWVhIGNhbWVyb29ukgERZWxlY3Ryb25pY3Nfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmhkVXN0VlRkQlJSQULgAQA!16s%2Fg%2F11qg1cpprs!5m1!1e1?entry=ttu",4.153876,9.184053,,Delivery, Sosoliso Molyko ,0x1061314b814293bb:0x19078aa05c128add
IT STORE BUEA,6 50 65 99 71,"MILE 17, Buea",4.7,3,0.013031423,,Electronics Store, Electronics Store ,"https://www.google.com/maps/place/I.T+STORE+BUEA/@4.1602722,9.2509875,14z/data=!4m10!1m2!2m1!1sshops+in+buea!3m6!1s0x106133a1852da633:0x513a0b329372cf9d!8m2!3d4.1508934!4d9.3001559!15sCg1zaG9wcyBpbiBidWVhWg8iDXNob3BzIGluIGJ1ZWGSARFlbGVjdHJvbmljc19zdG9yZeABAA!16s%2Fg%2F11sgdqy131?entry=ttu",4.1602722,9.2509875,https://lh5.googleusercontent.com/p/AF1QipOSJ3vYKIDeSbVd6_rZ5BTsE7xBGJtWVW8Vc3SS=w408-h408-k-no,Store purchases  Removal in stores  Delivery, MILE 17  Buea ,0x106133a1852da633:0x513a0b329372cf9d
"St. Joseph's College, Sasse",2 42 00 80 42,"466H+8HR, Buea",4.7,22,0.095563771,,Higher education establishment, Higher education establishment ,"https://www.google.com/maps/place/St.+Joseph's+College,+Sasse/@4.1108548,9.1928261,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106132f521613a53:0xc3d763f877122f72!8m2!3d4.1108548!4d9.228875!15sCg5zY2hvb2wgaW4gYnVlYVoQIg5zY2hvb2wgaW4gYnVlYZIBB2NvbGxlZ2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTktjblJ4YTBsUkVBReABAA!16s%2Fm%2F0130wzf_?entry=ttu",4.1108548,9.1928261,https://lh5.googleusercontent.com/p/AF1QipOZEU57O3W8oYJAlrP1E0lX-FcjASSzUh6itDe5=w408-h306-k-no,Higher education establishment, 466H 8HR  Buea ,0x106132f521613a53:0xc3d763f877122f72
Great Soppo Community Health Center,,"5742+XV4, Buea",4.7,3,0.013031423,,Hospital, Hospital ,"https://www.google.com/maps/place/Great+Soppo+Community+Health+Center/@4.1573752,9.2341772,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x10613338685c479d:0x33052d2ba47bb34a!8m2!3d4.1573752!4d9.2522016!15sChBob3NwaXRhbCBpbiBidWVhkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11gsmmvtk5?entry=ttu",4.1573752,9.2341772,,Hospital, 5742 XV4  Buea ,0x10613338685c479d:0x33052d2ba47bb34a
B-Nash Restaurant,,"574X+4MW, Buea",4.7,3,0.013031423,,Restaurant, Restaurant ,"https://www.google.com/maps/place/B-Nash+Restaurant/@4.1568413,9.2497513,14z/data=!4m11!1m3!2m2!1srestaurants+in+Buea!6e5!3m6!1s0x1061310e04a822e9:0x85e5e1cd8f025d24!8m2!3d4.1534343!4d9.2994605!15sChNyZXN0YXVyYW50cyBpbiBCdWVhWhUiE3Jlc3RhdXJhbnRzIGluIGJ1ZWGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11t820bbq8!5m1!1e1?entry=ttu",4.1568413,9.2497513,,BNash is a restaurant that offers a range of dishes from African to Chinese cuisine The restaurant is known for its delicious grilled meats shawarma and other fast food options With its affordable prices and quick service BNash is a popular spot for students and families  On  site meals  Take, 574X 4MW  Buea ,0x1061310e04a822e9:0x85e5e1cd8f025d24
Summerset Bilingual College,6 77 84 83 96,"D 61, Buea",4.7,3,0.013031423,,School, School ,"https://www.google.com/maps/place/Summerset+Bilingual+College/@4.150875,9.2226785,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133d807c950fd:0xd35b373662dac355!8m2!3d4.1593817!4d9.2664383!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11lgpkf8ch?entry=ttu",4.150875,9.2226785,https://lh5.googleusercontent.com/p/AF1QipOxHt2T87IIoPLdK3xZXP1nzgxQUJh9fBlW0F10=w408-h306-k-no,School, D 61  Buea ,0x106133d807c950fd:0xd35b373662dac355
molyko mayor street,6 72 15 90 47,"5747+97Q, Buea",4.7,3,0.013031423,,School, School ,"https://www.google.com/maps/place/molyko+mayor+street/@4.1569604,9.2234641,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x106133b609cb63a9:0xd5f36b298666ff7a!8m2!3d4.1559658!4d9.2632243!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11rcqmth9k?entry=ttu",4.1569604,9.2234641,https://lh5.googleusercontent.com/p/AF1QipMnwqoXwV0mB8tqUVOjVf_4RVRjR4Brhz84En0K=w408-h745-k-no,School, 5747 97Q  Buea ,0x106133b609cb63a9:0xd5f36b298666ff7a
National advanced school of publics works annex buea,6 76 36 05 04,"Razzia street, Buea",4.7,3,0.013031423,,University, University ,"https://www.google.com/maps/place/National+advanced+school+of+publics+works+annex+buea/@4.1610319,9.2109003,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x10613315943e3635:0x7b9959ef6cbef1f4!8m2!3d4.151363!4d9.2549475!15sCg5zY2hvb2wgaW4gYnVlYZIBCnVuaXZlcnNpdHngAQA!16s%2Fg%2F11m_ygnnvy?entry=ttu",4.1610319,9.2109003,https://lh5.googleusercontent.com/p/AF1QipOmYHUP7yjF8OtmJelQcMloH3fw6usAHY7fku9E=w426-h240-k-no,University, Razzia street  Buea ,0x10613315943e3635:0x7b9959ef6cbef1f4
Chartered Higher Institute of Technology and Management,2 43 65 96 83,"574P+PQP, Buea",4.7,3,0.013031423,,University, University ,"https://www.google.com/maps/place/Chartered+Higher+Institute+of+Technology+and+Management/@4.1568349,9.2689197,15z/data=!4m10!1m2!2m1!1suniveristy+in+buea!3m6!1s0x10613164a3583fb3:0x4be91cdb58c6d4eb!8m2!3d4.1568349!4d9.2869441!15sChJ1bml2ZXJzaXR5IGluIGJ1ZWGSAQp1bml2ZXJzaXR54AEA!16s%2Fg%2F11h_h8y2tw?entry=ttu",4.1568349,9.2689197,https://lh5.googleusercontent.com/p/AF1QipN2HoAUsuaZtG-LhdF614PSsQO6yqrh2Fv1BVF4=w408-h306-k-no,University, 574P PQP  Buea ,0x10613164a3583fb3:0x4be91cdb58c6d4eb
Anucam Center for International Education (TOEFL& GRE CENTER),,"Molyko, Buea",4.6,9,0.038262477,,Educational center, Educational center ,"https://www.google.com/maps/place/Anucam+Center+for+International+Education+(TOEFL%26+GRE+CENTER)/@4.1624028,9.2473454,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061321f7597770d:0xbe1b109679b29dd4!8m2!3d4.1584568!4d9.2756776!15sCg5zY2hvb2wgaW4gYnVlYZIBDXNjaG9vbF9jZW50ZXLgAQA!16s%2Fg%2F11d_8m08w6?entry=ttu",4.1624028,9.2473454,https://lh5.googleusercontent.com/p/AF1QipN27NBTtgoTKsUPo8smpKIIKAurhqyrZELY6dVQ=w408-h306-k-no,Educational center, Molyko  Buea ,0x1061321f7597770d:0xbe1b109679b29dd4
TK4 RESIDENCE (Guest House),6 78 32 98 94,"Behind Biaka Institute, Biaka St, Buea",4.6,8,0.034011091,,Guest House, Guest House ,"https://www.google.com/maps/place/TK4+RESIDENCE+(Guest+House)/@4.1559658,9.1911265,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x106133c4362d670f:0x5ce48aba97406b09!8m2!3d4.1545573!4d9.2734196!15sCg5sb2RnZXMgaW4gQnVlYZIBC2d1ZXN0X2hvdXNl4AEA!16s%2Fg%2F11sj7rbq8j?entry=ttu",4.1559658,9.1911265,https://lh5.googleusercontent.com/p/AF1QipN5uHuqt47-YAe_yaZWqk9naW1t_DvRN9qtUzkv=w408-h272-k-no,Guest House, Behind Biaka Institute  Biaka St  Buea ,0x106133c4362d670f:0x5ce48aba97406b09
GRA Buea,,"46WR+992, Unnamed Road, Buea",4.6,7,0.029759704,,Hospital, Hospital ,"https://www.google.com/maps/place/GRA+Buea/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x106133398a38cda1:0x5a05dec404220f41!8m2!3d4.1458798!4d9.240886!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBCGhvc3BpdGFs4AEA!16s%2Fg%2F11flyj6c6b!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Hospital, 46WR 992  Unnamed Road  Buea ,0x106133398a38cda1:0x5a05dec404220f41
WDC Aparthotel,6 83 70 83 50,"Mile 16 - Bolifamba Mile 16 Bolifamba, Buea",4.6,234,0.994824399,78 294 FCFA,hotel, hotel ,"https://www.google.com/maps/place/WDC+Aparthotel/@4.147237,9.2667351,14z/data=!4m17!1m5!2m4!1shotels+in+buea!5m2!5m1!1s2023-07-03!3m10!1s0x106131b09bc4c5e3:0x38842b601d39b70b!5m3!1s2023-07-03!4m1!1i2!8m2!3d4.1472372!4d9.3027837!15sCg5ob3RlbHMgaW4gYnVlYZIBBWhvdGVs4AEA!16s%2Fg%2F11j95t25_t?entry=ttu",4.147237,9.2667351,https://lh6.googleusercontent.com/proxy/loRnei1tGqGfTRgi-wlxiHawAuzvdNjMx1hCERZbYOBml_SZtQmi3j_Hr72nnzBAkAWj5ruxkNnGwyd6uG3T5bGuGt-DiZI06ZB-pOLAUtHMYyyVnnqIfG4RC4ydAdGrakIYSokYkvnoTg-bo4eInwwea_h_jw=w592-h404-n-k-no-v1,A modern hotel with various types of rooms suited for Solo traveler and Pet trip The hotel provides amenities such as Free WiFi Breakfast Free Parking Access Conditioning Laundry Service Friendly accommodations Kitchen facilities Bar and NonSmoking rooms It is suitable for business trips leisure trips and Pet trips Free Wi Fi Paid Breakfast Free Parking Disabled Access Indoor Pool Air Conditioning Laundry Service Business Center Pet Friendly Room Service Child Friendly Kitchen Restaurant in Some Rooms Airport Shuttle SPA Fitness Center Bar Non Slocking, Mile 16 - Bolifamba Mile 16 Bolifamba  Buea ,0x106131b09bc4c5e3:0x38842b601d39b70b
St Joseph Guest house,6 50 98 63 63,"8 campaign St Rd, Buea",4.6,5,0.021256932,,Motel, Motel ,"https://www.google.com/maps/place/St+Joseph+Guest+house/@4.1586089,9.1750774,13z/data=!4m10!1m2!2m1!1slodges+in+Buea!3m6!1s0x10613378091c6959:0xbb08ac3a902618f0!8m2!3d4.1586089!4d9.2471752!15sCg5sb2RnZXMgaW4gQnVlYZIBBW1vdGVs4AEA!16s%2Fg%2F11p_4kb02c?entry=ttu",4.1586089,9.1750774,https://lh5.googleusercontent.com/p/AF1QipOll6df_3RyDMgcrMx82ztcwvljzNlu-QdI6Qda=w408-h461-k-no,Motel, 8 campaign St Rd  Buea ,0x10613378091c6959:0xbb08ac3a902618f0
CNPS Mile 17 BUEA,,"Mile 17, molyko to Buea town Rd, Buea",4.6,5,0.021256932,,Office pension, Office pension ,"https://www.google.com/maps/place/CNPS+Mile+17+BUEA/@4.1557556,9.2712805,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x106131bd6ebb56d7:0xb149b5ec1372b79b!8m2!3d4.1495544!4d9.3006942!15sCg5vZmZpY2UgaW4gYnVlYZIBDnBlbnNpb25fb2ZmaWNl4AEA!16s%2Fg%2F11gbxfl90n?entry=ttu",4.1557556,9.2712805,https://lh5.googleusercontent.com/p/AF1QipOIjsoOGhFzcFecZulLEh_-CyBUPV8ztbQYJ01d=w408-h306-k-no,Office pension, Mile 17  molyko to Buea town Rd  Buea ,0x106131bd6ebb56d7:0xb149b5ec1372b79b
Network Restaurant & Lounge,6 74 81 92 35,"Molyko, Buea",4.6,30,0.12754159,,Restaurant, Restaurant ,"https://www.google.com/maps/place/Network+Restaurant+%26+Lounge/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x106131c442a2a98b:0xfb5415b5350ed533!8m2!3d4.1575047!4d9.2849039!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBCnJlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmxjRTlEZWtKM0VBReABAA!16s%2Fg%2F11sgkvh5yt!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Network Restaurant & Lounge is a chic restaurant that serves a range of dishes with a focus on African cuisine The restaurant features a vibrant ambiance with live music performances and a modern bar With its fusion cuisine and social atmosphere Network Restaurant & Lounge is a mustvisit for a culturally authentic food experience On  site meal  Drive available  Contactless delivery, Molyko  Buea ,0x106131c442a2a98b:0xfb5415b5350ed533
HIPS - Higher Institute of Professional Studies,6 70 53 83 33,"577G+VF8, Buea",4.6,32,0.136044362,,School, School ,"https://www.google.com/maps/place/HIPS+-+Higher+Institute+of+Professional+Studies/@4.1786236,9.2448233,14z/data=!4m10!1m2!2m1!1sschool+in+buea!3m6!1s0x1061323de694c251:0xa555c8481a1a0840!8m2!3d4.1646524!4d9.2761946!15sCg5zY2hvb2wgaW4gYnVlYZIBBnNjaG9vbOABAA!16s%2Fg%2F11c7wcmjf2?entry=ttu",4.1786236,9.2448233,https://lh5.googleusercontent.com/p/AF1QipMl8bKWkN0idSTYHoUXe5qfWAweJVd41nru2UCI=w408-h272-k-no,School, 577G VF8  Buea ,0x1061323de694c251:0xa555c8481a1a0840
Zepstra LTD,6 78 36 93 12,"UB street, Molyko, Buea",4.6,41,0.174306839,,The Head Office, The Head Office ,"https://www.google.com/maps/place/Zepstra+LTD/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x10613191e2cc01e9:0xd8f606c08f772c8e!8m2!3d4.1521202!4d9.2897367!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBEGNvcnBvcmF0ZV9vZmZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkhiRTlQVWpSblJSQULgAQA!16s%2Fg%2F11f2hmqr62!5m1!1e1?entry=ttu",4.1548455,8.9711476,,The head office, UB street  Molyko  Buea ,0x10613191e2cc01e9:0xd8f606c08f772c8e
HADY Guiding Services,6 77 43 03 01,"567R+RJ7, Buea",4.6,31,0.131792976,,Travel Agency, Travel Agency ,"https://www.google.com/maps/place/HADY+Guiding+Services/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x1061326439674d3b:0xdbb06888f5c905cf!8m2!3d4.1645367!4d9.2415524!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBC3RvdXJfYWdlbmN5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJCWDJSdWFqQkJSUkFC4AEA!16s%2Fg%2F1pv5yjscs!5m1!1e1?entry=ttu",4.1548455,8.9711476,,Travel agency, 567R RJ7  Buea ,0x1061326439674d3b:0xdbb06888f5c905cf
SPOTLIGHT LIQUOR,6 71 85 05 52,"575R+385, Buea",4.6,16,0.068022181,,Wine bar, Wine bar ,"https://www.google.com/maps/place/SPOTLIGHT+LIQUOR/@4.1548455,8.9711476,11z/data=!4m17!1m9!2m8!1sthings+to+do+in+buea!3m5!2sMarvel+Hotel!3s0x10613184434d5a71:0x139ef300d8ab58ed!4m2!1d9.2986465!2d4.1618231!6e1!3m6!1s0x10613152990f3a91:0x5b4faf72a18563a1!8m2!3d4.1578793!4d9.2909749!15sChR0aGluZ3MgdG8gZG8gaW4gYnVlYVoWIhR0aGluZ3MgdG8gZG8gaW4gYnVlYZIBCHdpbmVfYmFymgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF5Tm1GbFpVVkJFQUXgAQA!16s%2Fg%2F11skzh0vgg!5m1!1e1?entry=ttu",4.1548455,8.9711476,,On  site meal  Take  out  Contactless delivery, 575R 385  Buea ,0x10613152990f3a91:0x5b4faf72a18563a1
"Regional Delegation of Basic Education, Buea",,"562Q+J2V, Buea",4.5,2,0.00831793,,Administration, Administration ,"https://www.google.com/maps/place/Regional+Delegation+of+Basic+Education,+Buea/@4.1521093,9.2201938,15z/data=!4m10!1m2!2m1!1soffice+in+buea!3m6!1s0x1061338058dbef2f:0xe631188792955a78!8m2!3d4.1516174!4d9.2375496!15sCg5vZmZpY2UgaW4gYnVlYZIBEWdvdmVybm1lbnRfb2ZmaWNl4AEA!16s%2Fg%2F11fmz0dbvj?entry=ttu",4.1521093,9.2201938,https://lh5.googleusercontent.com/p/AF1QipOd9Y7U-dG7xyAN_3EK-SSbW5MP1HLHhblDBV36=w408-h545-k-no,Administration, 562Q J2V  Buea ,0x1061338058dbef2f:0xe631188792955a78
Premier League Snack Bar,6 57 25 53 36,"5765+WGJ, Mayor Street, molyko to Buea town Rd, Buea",4.5,2,0.00831793,,Bar, Bar ,"https://www.google.com/maps/place/Premier+League+Snack+Bar/@4.1623498,9.2227288,14z/data=!4m11!1m3!2m2!1sbars+in+buea!6e5!3m6!1s0x1061337a3ab09c5d:0x9f1f37b76823d020!8m2!3d4.1623498!4d9.2587777!15sCgxiYXJzIGluIGJ1ZWFaDiIMYmFycyBpbiBidWVhkgEDYmFy4AEA!16s%2Fg%2F11nmjpfrx6?entry=ttu",4.1623498,9.2227288,,Takeaway, 5765 WGJ  Mayor Street  molyko to Buea town Rd  Buea ,0x1061337a3ab09c5d:0x9f1f37b76823d020
GLAM FACTOR Barber Shop,6 81 02 58 01,"572V+XRM, D 61, Buea",4.5,4,0.01663586,,Barber, Barber ,"https://www.google.com/maps/place/GLAM+FACTOR+Barber+Shop/@4.156427,9.2163074,13z/data=!4m10!1m2!2m1!1sbarber+in+buea!3m6!1s0x1061313ea697fb23:0x9a61440398e2d7b7!8m2!3d4.1524644!4d9.2945614!15sCg5iYXJiZXIgaW4gYnVlYZIBC2JhcmJlcl9zaG9w4AEA!16s%2Fg%2F11mr2x_rr1!5m1!1e1?entry=ttu",4.156427,9.2163074,,GLAM FACTOR Barber Shop is a stylish and modern mens grooming center that offers a range of services such as haircuts shaves and beard trimming With a trendy atmosphere and expert barbers GLAM FACTOR is a popular spot for hip and trendy men, 572V XRM  D 61  Buea ,0x1061313ea697fb23:0x9a61440398e2d7b7
Providence barbering Clinic,6 76 90 40 26,"562R+VQ9, Buea",4.5,2,0.00831793,,Beauty Institute, Beauty Institute ,"https://www.google.com/maps/place/Providence+barbering+Clinic/@4.1521604,9.1698865,13z/data=!4m10!1m2!2m1!1sbarber+in+buea!3m6!1s0x1061330cfacff309:0xc9c11e77638d4ab6!8m2!3d4.1521604!4d9.2419843!15sCg5iYXJiZXIgaW4gYnVlYVoQIg5iYXJiZXIgaW4gYnVlYZIBDGJlYXV0eV9zYWxvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VObE5XRlRjbGhCRUFF4AEA!16s%2Fg%2F11pf1nddv5!5m1!1e1?entry=ttu",4.1521604,9.1698865,,beauty Institute, 562R VQ9  Buea ,0x1061330cfacff309:0xc9c11e77638d4ab6
RUBILAMS,6 73 58 01 94,"575P+29F, molyko to Buea town Road, Buea",4.5,2,0.00831793,,Hair Salon, Hair Salon ,"https://www.google.com/maps/place/RUBILAMS'/@4.1575709,9.2138389,13z/data=!4m10!1m2!2m1!1sbarber+in+buea!3m6!1s0x106131928b1aec49:0x747a4fd4e659c932!8m2!3d4.1575709!4d9.2859367!15sCg5iYXJiZXIgaW4gYnVlYZIBCmhhaXJfc2Fsb27gAQA!16s%2Fg%2F11sckqjvjb!5m1!1e1?entry=ttu",4.1575709,9.2138389,,Hair salon, 575P 29F  molyko to Buea town Road  Buea ,0x106131928b1aec49:0x747a4fd4e659c932
Dr Soliman Clinic,,"N8, Buea",4.5,2,0.00831793,,Hospital, Hospital ,"https://www.google.com/maps/place/Dr+Soliman+Clinic/@4.1499707,9.2789568,15z/data=!4m10!1m2!2m1!1shospital+in+buea!3m6!1s0x106131730e249dc5:0x9226de2f8263d5e4!8m2!3d4.1591718!4d9.2984797!15sChBob3NwaXRhbCBpbiBidWVhkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11gl0w3p47?entry=ttu",4.1499707,9.2789568,,Hospital, N8  Buea ,0x106131730e249dc5:0x9226de2f8263d5e4
Saint Luke hospital Bokwia buea,,"575J+G2H, Buea",4.5,2,0.00831793,,hospital, hospital ,"https://www.google.com/maps/place/Saint+Luke+hospital+Bokwia+buea/@4.1527746,9.2423218,14z/data=!4m11!1m3!2m2!1ssnacks+in+buea!6e5!3m6!1s0x10613101aa4899c7:0xa8d2619c7d72d5de!8m2!3d4.159687!4d9.2800539!15sCg5zbmFja3MgaW4gYnVlYVoQIg5zbmFja3MgaW4gYnVlYZIBFGZhc3RfZm9vZF9yZXN0YXVyYW504AEA!16s%2Fg%2F11tmzzwcy1?entry=ttu",4.1527746,9.2423218,https://lh5.googleusercontent.com/p/AF1QipM1AG2Fu0b1MRrE6OKkZBc-YKQomLEdlGXqL6Vx=w408-h271-k-no,Image on site to take away, 575J G2H  Buea ,0x10613101aa4899c7:0xa8d2619c7d72d5de
